"From";"To";"Price";"Lux";"MV 8 pax";"Sprinter";"SUV";"Electric Standard";"Saloon";"Estate";"Executive";"MPV";"MV 6 pax";"MV 7 pax";"Businessvan 5 pax";"Businessvan 6 pax";"Standard Minibus 13pax";"Standard Minibus 9pax";"Minibus 19 pax";"Coach 30 pax";"Coach 45pax"
"Buenos Aires Ministro Pistarini Airport (EZE)";"Buenos Aires";"42";"0";"0";"0";"0";"0";"42";"0";"86";"0";"68";"0";"0";"0";"0";"0";"0";"0";"0"
"Yerevan Zvartnots Airport (EVN)";"Yerevan";"25";"56";"0";"74";"0";"0";"25";"0";"42";"37";"0";"47";"90";"0";"0";"0";"0";"0";"0"
"Vienna Schwechat Airport (VIE)";"Vienna";"50";"0";"0";"0";"0";"0";"50";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0"
"Baku Heydar Aliyev International Airport (GYD)";"Baku";"20";"63";"0";"60";"0";"0";"20";"0";"36";"28";"0";"35";"0";"50";"0";"0";"0";"0";"0"
"Baku Heydar Aliyev International Airport (GYD)";"Naftalan";"200";"0";"0";"0";"0";"0";"200";"0";"250";"0";"0";"250";"0";"0";"0";"0";"0";"0";"0"
"Baku Heydar Aliyev International Airport (GYD)";"Shahdag (Quba, Qusar)";"150";"0";"0";"0";"0";"0";"150";"0";"180";"0";"0";"180";"0";"0";"0";"0";"0";"0";"0"
"Baku Heydar Aliyev International Airport (GYD)";"Tufandag (Gabala)";"170";"0";"0";"0";"0";"0";"170";"0";"200";"0";"0";"200";"0";"0";"0";"0";"0";"0";"0"
"Minsk Airport (MSQ)";"Minsk";"45";"150";"0";"0";"0";"0";"45";"0";"58";"0";"0";"82";"0";"0";"0";"0";"0";"0";"0"
"Varna Airport (VAR)";"Burgas";"130";"0";"0";"0";"0";"0";"130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Toronto Lester B. Pearson Airport (YYZ)";"Toronto";"48";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vancouver Airport (YVR)";"Kelowna";"696";"0";"0";"0";"0";"696";"696";"0";"0";"0";"835";"0";"0";"0";"0";"0";"0";"0";"0"
"Vancouver Airport (YVR)";"Tofino";"572";"0";"0";"0";"0";"572";"572";"0";"0";"0";"686";"0";"0";"0";"0";"0";"0";"0";"0"
"Vancouver Airport (YVR)";"Vancouver";"36";"0";"0";"0";"40";"0";"36";"0";"0";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vancouver Airport (YVR)";"Victoria";"356";"0";"0";"0";"0";"356";"356";"0";"0";"0";"428";"0";"0";"0";"0";"0";"0";"0";"0"
"Vancouver Airport (YVR)";"Whistler";"232";"0";"0";"0";"0";"232";"232";"0";"0";"0";"279";"0";"0";"0";"0";"0";"0";"0";"0"
"Beijing Capital International Airport (PEK)";"Beijing city center";"49";"209";"0";"144";"0";"0";"49";"0";"63";"0";"70";"0";"0";"102";"0";"0";"0";"0";"0"
"Beijing Daxing International Airport (PKX)";"Beijing city center";"67";"0";"0";"146";"0";"0";"67";"0";"0";"0";"89";"0";"0";"0";"0";"0";"0";"0";"0"
"Guangzhou Baiyun International Airport (CAN)";"GuangZhou city center";"54";"0";"0";"267";"0";"0";"54";"0";"65";"0";"64";"0";"0";"101";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Central and Western";"0";"0";"0";"0";"0";"0";"0";"0";"96";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Estern district Hong Kong";"0";"0";"0";"0";"0";"0";"0";"0";"96";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Tai Po";"91";"0";"0";"0";"0";"0";"91";"0";"96";"0";"114";"0";"0";"130";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Tuen Mun";"91";"0";"0";"0";"0";"0";"91";"0";"96";"0";"114";"0";"0";"130";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Wan Chai district, Hong Kong";"0";"0";"0";"0";"0";"0";"0";"0";"96";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Wong Tai Sin";"66";"0";"0";"0";"0";"0";"66";"0";"68";"0";"70";"0";"0";"82";"0";"0";"0";"0";"0"
"Hong Kong Airport (HKG)";"Yuen Long";"91";"0";"0";"0";"0";"0";"91";"0";"96";"0";"114";"0";"0";"130";"0";"0";"0";"0";"0"
"Shanghai Hongqiao International Airport (SHA)";"Shanghai city center";"38";"0";"0";"0";"0";"0";"38";"0";"60";"0";"45";"0";"0";"98";"0";"0";"0";"0";"0"
"Shanghai Pudong International Airport (PVG)";"Shanghai city center";"49";"209";"0";"144";"0";"0";"49";"0";"93";"0";"64";"0";"0";"117";"0";"0";"0";"0";"0"
"Shenzhen Bao'an International Airport (SZX)";"Shenzhen city center";"45";"0";"0";"0";"0";"0";"45";"0";"55";"0";"69";"0";"0";"80";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Agios Mamas";"168";"0";"0";"0";"0";"0";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Agraka";"264";"0";"0";"0";"0";"0";"264";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Agros";"174";"0";"0";"0";"0";"0";"174";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Akaki";"120";"0";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Akrotiri";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Alassa";"156";"0";"0";"0";"0";"0";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Anogyra";"168";"0";"0";"0";"0";"0";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Arakapas";"120";"0";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Armenochori";"114";"0";"0";"0";"0";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Asomatos";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Avakas Bay";"276";"0";"0";"0";"0";"0";"276";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Avdimou";"144";"0";"0";"0";"0";"0";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Avgorou";"84";"0";"0";"0";"0";"0";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Ayia Napa";"84";"0";"0";"0";"0";"0";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Chloraka";"192";"0";"0";"0";"0";"0";"192";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"City of Dream";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Dali";"66";"0";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Derynia";"102";"0";"0";"0";"0";"0";"102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Dierona";"144";"0";"0";"0";"0";"0";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Episkopi";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Erimi";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Fasoula";"132";"0";"0";"0";"0";"0";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Finikaria";"120";"0";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Gerasa";"150";"0";"0";"0";"0";"0";"150";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Ipsonas";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Kakopetria";"186";"0";"0";"0";"0";"0";"186";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Kalo Chorio Limassol";"162";"0";"0";"0";"0";"0";"162";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Kalopanagiotis";"192";"0";"0";"0";"0";"0";"192";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Kelaki";"132";"0";"0";"0";"0";"0";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Kykkos";"228";"0";"0";"0";"0";"0";"228";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Kyperounta";"180";"0";"0";"0";"0";"0";"180";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Larnaca";"33";"0";"0";"0";"0";"0";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Leykara";"90";"0";"0";"0";"0";"0";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Limassol";"96";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Liopetri";"84";"0";"0";"0";"0";"0";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Managri";"156";"0";"0";"0";"0";"0";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Mazotos";"48";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Nicosia";"84";"0";"0";"0";"0";"0";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Odou";"120";"0";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Olympus";"198";"0";"0";"0";"0";"0";"198";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Omodos";"216";"0";"0";"0";"0";"0";"216";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Omonia";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Palodia";"132";"0";"0";"0";"0";"0";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Paphos";"180";"0";"0";"0";"0";"0";"180";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Paralimni";"96";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Paramali";"144";"0";"0";"0";"0";"0";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Paramytha";"144";"0";"0";"0";"0";"0";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Pegeia";"216";"0";"0";"0";"0";"0";"216";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Pissouri";"144";"0";"0";"0";"0";"0";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Platres";"180";"0";"0";"0";"0";"0";"180";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Polemidia";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Polis";"240";"0";"0";"0";"0";"0";"240";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Pomos";"270";"0";"0";"0";"0";"0";"270";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Protaras";"96";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Sotira";"90";"0";"0";"0";"0";"0";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Tala";"192";"0";"0";"0";"0";"0";"192";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Tersefanou";"42";"0";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Trachoni";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Trimiklini";"174";"0";"0";"0";"0";"0";"174";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Troodos";"192";"0";"0";"0";"0";"0";"192";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Tsada";"192";"0";"0";"0";"0";"0";"192";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Tseri";"96";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Vavatsinia";"90";"0";"0";"0";"0";"0";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Vyzakia";"132";"0";"0";"0";"0";"0";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Xylofagou";"78";"0";"0";"0";"0";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Zakaki";"108";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Zigi";"78";"0";"0";"0";"0";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Larnaca Airport (LCA)";"Zoopigi";"180";"0";"0";"0";"0";"0";"180";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Ayia Napa";"228";"0";"0";"0";"0";"0";"228";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Chlorakas";"48";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Gioliu";"72";"0";"0";"0";"0";"0";"72";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Katikas";"72";"0";"0";"0";"0";"0";"72";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Kouklia";"48";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Larnaca";"168";"0";"0";"0";"0";"0";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Limassol";"96";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Nicosia";"216";"0";"0";"0";"0";"0";"216";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Pano Ardes";"78";"0";"0";"0";"0";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Paphos";"42";"0";"0";"0";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Paralimni";"264";"0";"0";"0";"0";"0";"264";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Pegeia";"72";"0";"0";"0";"0";"0";"72";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Pissouri";"60";"0";"0";"0";"0";"0";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Polis";"96";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Pomos";"120";"0";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Protaras";"264";"0";"0";"0";"0";"0";"264";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Tala";"48";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Paphos Airport (PFO)";"Tsada";"54";"0";"0";"0";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Aarhus airport (AAR)";"Aarhus";"120";"0";"0";"0";"0";"0";"120";"0";"0";"0";"170";"0";"0";"0";"0";"0";"0";"0";"0"
"Aarhus Airport (AAR)";"Aarhus outside city center";"140";"0";"0";"0";"0";"0";"140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Billund Airport (BLL)";"Aarhus city";"230";"0";"0";"0";"0";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Billund Airport (BLL)";"Horsens";"200";"0";"0";"0";"0";"0";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Billund Airport (BLL)";"Silkeborg";"200";"0";"0";"0";"0";"0";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Copenhagen Cruise Port";"Copenhagen";"65";"0";"0";"0";"0";"0";"65";"0";"142";"0";"0";"135";"0";"168";"0";"0";"0";"0";"0"
"Copenhagen Kastrup Airport (CPH)";"Copenhagen";"60";"0";"0";"0";"0";"0";"60";"0";"136";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0"
"Copenhagen Kastrup Airport (CPH)";"Glostrup";"148";"0";"0";"0";"0";"0";"148";"0";"210";"0";"190";"0";"0";"0";"0";"0";"0";"0";"0"
"Copenhagen Kastrup Airport (CPH)";"Gøteborg / Göteborg / Gothenburg";"884";"0";"0";"0";"0";"0";"884";"0";"1105";"0";"1290";"0";"0";"0";"0";"0";"0";"0";"0"
"Copenhagen Kastrup Airport (CPH)";"Malmö / Malmo";"190";"0";"0";"0";"0";"0";"190";"0";"205";"0";"240";"0";"0";"0";"0";"0";"0";"0";"0"
"Copenhagen Kastrup Airport (CPH)";"Malmö Sturup Airport (MMX)";"190";"0";"0";"0";"0";"0";"190";"0";"205";"0";"240";"0";"0";"0";"0";"0";"0";"0";"0"
"Copenhagen Kastrup Airport (CPH)";"Roskilde";"148";"0";"0";"0";"0";"0";"148";"0";"210";"0";"190";"0";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"6 of October";"36";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Cairo city centre";"26";"0";"0";"0";"0";"0";"26";"0";"0";"0";"0";"31";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"El Alamein";"158";"0";"0";"0";"0";"0";"158";"0";"0";"0";"0";"227";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Giza";"27";"0";"0";"0";"0";"0";"27";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Heliopolis";"21";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Hurghada";"178";"0";"0";"0";"0";"0";"178";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Marsa Matrouh";"221";"0";"0";"0";"0";"0";"221";"0";"0";"0";"0";"270";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Ras Suder";"92";"0";"0";"0";"0";"0";"92";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Sharm El Sheikh";"243";"0";"0";"0";"0";"0";"243";"0";"0";"0";"0";"329";"0";"0";"0";"0";"0";"0";"0"
"Cairo International Airport (CAI)";"Suez city centre";"80";"0";"0";"0";"0";"0";"80";"0";"0";"0";"0";"111";"0";"0";"0";"0";"0";"0";"0"
"Hurghada Airport (HRG)";"El Gouna";"17";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0"
"Hurghada Airport (HRG)";"Hurghada";"15";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0"
"Hurghada Airport (HRG)";"Makadi Bay";"16";"0";"0";"0";"0";"0";"16";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0"
"Hurghada Airport (HRG)";"Safaga";"24";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"27";"0";"0";"0";"0";"0";"0";"0"
"Hurghada Airport (HRG)";"Soma Bay";"19";"0";"0";"0";"0";"0";"19";"0";"0";"0";"0";"22";"0";"0";"0";"0";"0";"0";"0"
"Sharm el-Sheikh International Airport (SSH)";"Dahab";"74";"0";"0";"0";"0";"0";"74";"0";"0";"0";"0";"98";"0";"0";"0";"0";"0";"0";"0"
"Sharm el-Sheikh International Airport (SSH)";"Nabq Bay";"19";"0";"0";"0";"0";"0";"19";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0"
"Sharm el-Sheikh International Airport (SSH)";"Saint Catherine";"202";"0";"0";"0";"0";"0";"202";"0";"0";"0";"0";"230";"0";"0";"0";"0";"0";"0";"0"
"Sharm el-Sheikh International Airport (SSH)";"Sharm El Sheikh";"18";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0"
"Sharm el-Sheikh International Airport (SSH)";"Taba";"233";"0";"0";"0";"0";"0";"233";"0";"0";"0";"0";"318";"0";"0";"0";"0";"0";"0";"0"
"Tallinn airport (TLL)";"Tallinn";"20";"110";"0";"0";"0";"0";"20";"0";"37";"0";"0";"37";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Espoo";"45";"0";"0";"0";"0";"0";"45";"0";"60";"0";"75";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Hämeenlinna";"130";"0";"0";"0";"0";"0";"130";"0";"150";"0";"155";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Hanko";"155";"0";"0";"0";"0";"0";"155";"0";"220";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Helsinki";"38";"120";"0";"190";"0";"0";"38";"0";"60";"0";"70";"0";"0";"120";"0";"0";"0";"265";"265"
"Helsinki Vantaa airport (HEL)";"Hyvinkää";"72";"0";"0";"0";"0";"0";"72";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Iisalmi";"560";"0";"0";"0";"0";"0";"560";"0";"650";"0";"670";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Imatra";"300";"0";"0";"0";"0";"0";"300";"0";"370";"0";"370";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Innotelli, Helsinki, Finland";"38";"0";"0";"0";"0";"0";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Järvenpää";"45";"0";"0";"0";"0";"0";"45";"0";"55";"0";"65";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Joensuu";"495";"0";"0";"0";"0";"0";"495";"0";"560";"0";"570";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kaitaa / Soukka / Matinkyla / Olari / Latokaski";"45";"0";"0";"0";"0";"0";"45";"0";"70";"0";"75";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kaivonkatsojantie, Helsinki";"38";"0";"0";"0";"0";"0";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kajaani";"630";"0";"0";"0";"0";"0";"630";"0";"700";"0";"710";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kaunianen";"45";"0";"0";"0";"0";"0";"45";"0";"60";"0";"75";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kemi";"830";"0";"0";"0";"0";"0";"830";"0";"1000";"0";"1050";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kerava";"43";"0";"0";"0";"0";"0";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kirkkonummi";"60";"0";"0";"0";"0";"0";"60";"0";"70";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kittilä";"1200";"0";"0";"0";"0";"0";"1200";"0";"1400";"0";"1450";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kokkola";"575";"0";"0";"0";"0";"0";"575";"0";"640";"0";"650";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kotka";"200";"0";"0";"0";"0";"0";"200";"0";"240";"0";"250";"0";"0";"0";"0";"0";"0";"0";"0"
"Helsinki Vantaa airport (HEL)";"Kouvola";"210";"0";"0";"0";"0";"0";"210";"0";"250";"0";"260";"0";"0";"0";"0";"0";"0";"0";"0"
