"rowId","country","routeFrom","routeTo","vehicleType","pax","price","currency","source","notes"
"cmm3d3o4z01pdk8ppj02njhrt","Thailand","Krabi International Airport (KBV)","Phuket International Airport (HKT)","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pek8pp2o7r41aj","Thailand","Krabi International Airport (KBV)","Phuket International Airport (HKT)","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01pfk8ppk46oetoy","Thailand","Krabi International Airport (KBV)","Phuket Island to delete","Standard class car","3","96","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pgk8pp5t241b7g","Thailand","Krabi International Airport (KBV)","Phuket Island to delete","Standard minivan 8 pax","8","115","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01pik8ppy2oquxhp","Thailand","Krabi International Airport (KBV)","Railay, Krabi","Standard Minibus 9pax","9","141","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01phk8pp7uapf9bw","Thailand","Krabi International Airport (KBV)","Railay, Krabi","Standard class car","3","115","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pjk8pp59lbiz2u","Thailand","Krabi International Airport (KBV)","Sakhu, Phuket","Standard class car","3","96","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pkk8ppmp2ibv0d","Thailand","Krabi International Airport (KBV)","Sakhu, Phuket","Standard minivan 8 pax","8","115","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01pmk8ppwmsh8fo0","Thailand","Krabi International Airport (KBV)","Surat Thani district","Standard Minibus 9pax","9","181","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01plk8ppg562m8uk","Thailand","Krabi International Airport (KBV)","Surat Thani district","Standard class car","3","181","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pok8pp6rt41q1a","Thailand","Krabi International Airport (KBV)","Trang Province","Standard Minibus 9pax","9","181","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01pnk8pp2yl5471w","Thailand","Krabi International Airport (KBV)","Trang Province","Standard class car","3","181","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pqk8ppqzovcylg","Thailand","Krabi International Airport (KBV)","Tubkaek Beach, Krabi","Standard Minibus 9pax","9","43","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01ppk8ppe1emzzgh","Thailand","Krabi International Airport (KBV)","Tubkaek Beach, Krabi","Standard class car","3","31","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01prk8ppw034nn7d","Thailand","Krabi International Airport (KBV)","Wichit, Mueang, Phuket","Standard class car","3","96","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01psk8ppwigoaetp","Thailand","Krabi International Airport (KBV)","Wichit, Mueang, Phuket","Standard minivan 8 pax","8","115","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01ptk8ppxaxn3prv","Thailand","Pattaya–Rayong U-Tapao Airport (UTP)","Bangkok SUVarnabhumi Airport (BKK)","Business class car","3","212","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01puk8pptq43i97i","Thailand","Pattaya–Rayong U-Tapao Airport (UTP)","Bangkok SUVarnabhumi Airport (BKK)","First class car","3","425","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pvk8pp6yz2p7sk","Thailand","Pattaya–Rayong U-Tapao Airport (UTP)","Bangkok SUVarnabhumi Airport (BKK)","Standard class car","3","89","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pwk8ppx12sqgcn","Thailand","Pattaya–Rayong U-Tapao Airport (UTP)","Bangkok SUVarnabhumi Airport (BKK)","Standard minivan 8 pax","8","110","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01pxk8ppgz9qb7di","Thailand","Pattaya–Rayong U-Tapao Airport (UTP)","Pattaya","Standard class car","3","45","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pyk8ppfczu1hfc","Thailand","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","Business class car","3","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pzk8pp3qcwgkq2","Thailand","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","First class car","3","159","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q0k8ppqlv61wny","Thailand","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","Standard class car","3","35","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q1k8ppu813av9x","Thailand","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","Standard minivan 8 pax","8","52","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01q2k8pp3njwdelw","Thailand","Phuket International Airport (HKT)","Ao Luek District, Krabi","Business class car","3","199","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q3k8ppnp5uev3u","Thailand","Phuket International Airport (HKT)","Ao Luek District, Krabi","First class car","3","398","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q5k8pp4pizcs8y","Thailand","Phuket International Airport (HKT)","Ao Luek District, Krabi","Standard Minibus 9pax","9","128","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01q4k8ppr2ey0xpz","Thailand","Phuket International Airport (HKT)","Ao Luek District, Krabi","Standard class car","3","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q6k8ppva8umeir","Thailand","Phuket International Airport (HKT)","Ao Nam Mao, Krabi","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q7k8ppx8451uqf","Thailand","Phuket International Airport (HKT)","Ao Nam Mao, Krabi","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01q8k8pp9uwcsbe2","Thailand","Phuket International Airport (HKT)","Ao Nang, Krabi","Business class car","3","239","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q9k8ppu0w0tis4","Thailand","Phuket International Airport (HKT)","Ao Nang, Krabi","First class car","3","478","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qak8pp0wfv59o8","Thailand","Phuket International Airport (HKT)","Ao Nang, Krabi","Standard class car","3","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qbk8pp2ap4tlcv","Thailand","Phuket International Airport (HKT)","Ao Nang, Krabi","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01qck8ppiulb2ulr","Thailand","Phuket International Airport (HKT)","Ao Thalane Bay, Krabi","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qdk8ppemnyt5eu","Thailand","Phuket International Airport (HKT)","Ao Thalane Bay, Krabi","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qek8ppsn58gl6g","Thailand","Phuket International Airport (HKT)","Bang Por","Business class car","3","71","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qfk8pp5pufayay","Thailand","Phuket International Airport (HKT)","Bang Por","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qgk8pp84hyubui","Thailand","Phuket International Airport (HKT)","Bangkok","Standard class car","3","475","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qhk8ppleh7dmti","Thailand","Phuket International Airport (HKT)","Bangkok","Standard minivan 8 pax","8","510","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qik8pp0fanggej","Thailand","Phuket International Airport (HKT)","Chalong, Mueang, Phuket","Business class car","3","106","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qjk8ppww0y50oo","Thailand","Phuket International Airport (HKT)","Chalong, Mueang, Phuket","Businessvan 5 pax","5","108","EUR","base_price_xlsx","pax:5"
"cmm3d3o5001qkk8pp96nj1ozg","Thailand","Phuket International Airport (HKT)","Chalong, Mueang, Phuket","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qlk8pp22x84unq","Thailand","Phuket International Airport (HKT)","Chalong, Mueang, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qmk8ppjnhn2ss9","Thailand","Phuket International Airport (HKT)","Chalong, Mueang, Phuket","Standard minivan 8 pax","8","32","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qnk8ppsdydkvl6","Thailand","Phuket International Airport (HKT)","Cheow Lan Dam, Surat Thani","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qok8pp2dupzubj","Thailand","Phuket International Airport (HKT)","Cheow Lan Dam, Surat Thani","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qpk8ppvehr9dk9","Thailand","Phuket International Airport (HKT)","Choeng Thale","Business class car","3","71","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qqk8ppa2y9nx0p","Thailand","Phuket International Airport (HKT)","Choeng Thale","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qrk8ppe77e1gvh","Thailand","Phuket International Airport (HKT)","Choeng Thale","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qsk8ppqbi2qt99","Thailand","Phuket International Airport (HKT)","Choeng Thale","Standard minivan 8 pax","8","30","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qtk8ppxxycv52n","Thailand","Phuket International Airport (HKT)","Chumphon town","Standard class car","3","220","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001quk8ppm43tna6p","Thailand","Phuket International Airport (HKT)","Chumphon town","Standard minivan 8 pax","8","240","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qwk8ppuho0m76g","Thailand","Phuket International Airport (HKT)","Doi Tung","Standard Minibus 9pax","9","70","EUR","base_price_xlsx","pax:9"
"cmm3d3o5001qvk8ppqqrj1dwc","Thailand","Phuket International Airport (HKT)","Doi Tung","Standard class car","3","46","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qxk8pp90thsq8k","Thailand","Phuket International Airport (HKT)","Don Sak Pier, Surat Thani","Business class car","3","342","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qyk8ppp0dr2wvf","Thailand","Phuket International Airport (HKT)","Don Sak Pier, Surat Thani","First class car","3","685","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qzk8ppd4nck6yy","Thailand","Phuket International Airport (HKT)","Don Sak Pier, Surat Thani","Standard class car","3","155","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001r0k8pp2uan1h7l","Thailand","Phuket International Airport (HKT)","Don Sak Pier, Surat Thani","Standard minivan 8 pax","8","175","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001r1k8ppuw6tzbc2","Thailand","Phuket International Airport (HKT)","Hat Yai, Songkhla","Standard class car","3","275","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001r2k8pp6z6oh51l","Thailand","Phuket International Airport (HKT)","Hat Yai, Songkhla","Standard minivan 8 pax","8","290","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001r3k8ppe4r1n6ky","Thailand","Phuket International Airport (HKT)","Hua Hin, PrachuapKhiriKhan","Standard class car","3","310","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001r4k8pp7gqma382","Thailand","Phuket International Airport (HKT)","Hua Hin, PrachuapKhiriKhan","Standard minivan 8 pax","8","410","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001r5k8pptfx8rwhl","Thailand","Phuket International Airport (HKT)","Kalai, Phang Nga","Standard class car","3","52","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001r6k8ppm7u9d53a","Thailand","Phuket International Airport (HKT)","Kalai, Phang Nga","Standard minivan 8 pax","8","70","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001r7k8ppmu6971xy","Thailand","Phuket International Airport (HKT)","Kamala beach, Phuket","Business class car","3","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001r8k8ppswujsttz","Thailand","Phuket International Airport (HKT)","Kamala beach, Phuket","First class car","3","124","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001r9k8pp3yeddqbl","Thailand","Phuket International Airport (HKT)","Kamala beach, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rak8ppts4pjeiv","Thailand","Phuket International Airport (HKT)","Kamala beach, Phuket","Standard minivan 8 pax","8","30","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rck8pp3b8qa1s1","Thailand","Phuket International Airport (HKT)","Kao Lanta Pier Thailand","Standard Minibus 9pax","9","174","EUR","base_price_xlsx","pax:9"
"cmm3d3o5001rbk8pp3555ocxw","Thailand","Phuket International Airport (HKT)","Kao Lanta Pier Thailand","Standard class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rdk8ppoxs36mod","Thailand","Phuket International Airport (HKT)","Kapong, Phang Nga","Standard class car","3","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rek8pptfxx1xq8","Thailand","Phuket International Airport (HKT)","Kapong, Phang Nga","Standard minivan 8 pax","8","90","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rfk8ppqebm7rxo","Thailand","Phuket International Airport (HKT)","Karon Beach, Phuket","Business class car","3","106","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rgk8ppn637s5o4","Thailand","Phuket International Airport (HKT)","Karon Beach, Phuket","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rhk8ppfbjj1i1h","Thailand","Phuket International Airport (HKT)","Karon Beach, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rik8pphdi4dnl5","Thailand","Phuket International Airport (HKT)","Karon Beach, Phuket","Standard minivan 8 pax","8","32","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rjk8pprp52h90a","Thailand","Phuket International Airport (HKT)","Kata Village and Beach, Phuket","Business class car","3","106","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rkk8ppzxggobou","Thailand","Phuket International Airport (HKT)","Kata Village and Beach, Phuket","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rlk8ppfayftfo6","Thailand","Phuket International Airport (HKT)","Kata Village and Beach, Phuket","Standard class car","3","22","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rmk8pphagx7kv1","Thailand","Phuket International Airport (HKT)","Kata Village and Beach, Phuket","Standard minivan 8 pax","8","32","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rnk8pp8clwz4gl","Thailand","Phuket International Airport (HKT)","Kathu, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rok8ppsgfb3lwt","Thailand","Phuket International Airport (HKT)","Kathu, Phuket","Standard minivan 8 pax","8","30","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rpk8ppk5n79br7","Thailand","Phuket International Airport (HKT)","Kha Nom, Nakhon Si Thammarat","Standard class car","3","155","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rqk8pp3kuzru8w","Thailand","Phuket International Airport (HKT)","Kha Nom, Nakhon Si Thammarat","Standard minivan 8 pax","8","175","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rrk8ppdzy36wl1","Thailand","Phuket International Airport (HKT)","Khao Lak, Phang Nga","Business class car","3","143","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rsk8ppioh8jkmj","Thailand","Phuket International Airport (HKT)","Khao Lak, Phang Nga","First class car","3","287","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rtk8ppoalo1ps6","Thailand","Phuket International Airport (HKT)","Khao Lak, Phang Nga","First class car","3","287","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001ruk8ppf90m3wie","Thailand","Phuket International Airport (HKT)","Khao Lak, Phang Nga","Standard class car","3","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rvk8ppjm72j110","Thailand","Phuket International Airport (HKT)","Khao Lak, Phang Nga","Standard minivan 8 pax","8","95","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001rwk8ppoekjqqj7","Thailand","Phuket International Airport (HKT)","Khao Phanom District, Krabi","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rxk8ppjo3k26fq","Thailand","Phuket International Airport (HKT)","Khao Phanom District, Krabi","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001ryk8ppk8pi67cq","Thailand","Phuket International Airport (HKT)","Khao Sok National Park, Surat Thani","Business class car","3","239","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001rzk8ppnjw4asd7","Thailand","Phuket International Airport (HKT)","Khao Sok National Park, Surat Thani","First class car","3","478","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001s0k8ppn6c6ywce","Thailand","Phuket International Airport (HKT)","Khao Sok National Park, Surat Thani","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001s1k8pp2ttcr64s","Thailand","Phuket International Airport (HKT)","Khao Sok National Park, Surat Thani","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001s2k8pp54nctw3b","Thailand","Phuket International Airport (HKT)","Khuan Tung Ku Pier, Trang","Standard class car","3","155","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001s3k8ppytk0ge7m","Thailand","Phuket International Airport (HKT)","Khuan Tung Ku Pier, Trang","Standard minivan 8 pax","8","175","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001s4k8pp5al5z49o","Thailand","Phuket International Airport (HKT)","Khura Buri district, Phang Nga","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001s5k8ppwc1uuoio","Thailand","Phuket International Airport (HKT)","Khura Buri district, Phang Nga","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001s6k8pptwear19t","Thailand","Phuket International Airport (HKT)","Klong Jilard Pier, Krabi town","Business class car","3","279","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001s7k8ppbsiulw8u","Thailand","Phuket International Airport (HKT)","Klong Jilard Pier, Krabi town","First class car","3","557","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101s8k8ppy8sno4pr","Thailand","Phuket International Airport (HKT)","Klong Jilard Pier, Krabi town","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101s9k8ppwpml14m2","Thailand","Phuket International Airport (HKT)","Klong Jilard Pier, Krabi town","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101sak8pp1zo6801c","Thailand","Phuket International Airport (HKT)","Klong Muang Beach, Krabi","Standard class car","3","140","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101sbk8ppvgwh3qkj","Thailand","Phuket International Airport (HKT)","Klong Muang Beach, Krabi","Standard minivan 8 pax","8","155","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101sdk8ppqwzeo80x","Thailand","Phuket International Airport (HKT)","Klong Muang Thailand","Standard Minibus 9pax","9","227","EUR","base_price_xlsx","pax:9"
"cmm3d3o5101sck8ppjujfv30g","Thailand","Phuket International Airport (HKT)","Klong Muang Thailand","Standard class car","3","115","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101sek8ppk2s1f93l","Thailand","Phuket International Airport (HKT)","Klong Thom District, Krabi","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101sfk8pp9zbyv2ny","Thailand","Phuket International Airport (HKT)","Klong Thom District, Krabi","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101sgk8ppkr3w6aup","Thailand","Phuket International Airport (HKT)","Ko Kaeo, Muaeng, Phuket","Business class car","3","72","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101shk8pp0dyxldt4","Thailand","Phuket International Airport (HKT)","Ko Kaeo, Muaeng, Phuket","Businessvan 6 pax","6","108","EUR","base_price_xlsx","pax:6"
"cmm3d3o5101sik8pptjav3xrm","Thailand","Phuket International Airport (HKT)","Ko Kaeo, Muaeng, Phuket","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101skk8pp55fpsbr8","Thailand","Phuket International Airport (HKT)","Ko Kaeo, Muaeng, Phuket","Standard Minibus 9pax","9","35","EUR","base_price_xlsx","pax:9"
"cmm3d3o5101sjk8ppx1jyinnh","Thailand","Phuket International Airport (HKT)","Ko Kaeo, Muaeng, Phuket","Standard class car","3","27","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101slk8pp2nl2gvf2","Thailand","Phuket International Airport (HKT)","Ko Pha-ngan District, Surat Thani","Standard class car","3","310","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101smk8ppcmn67m50","Thailand","Phuket International Airport (HKT)","Ko Pha-ngan District, Surat Thani","Standard minivan 8 pax","8","330","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101snk8pp93d87qzf","Thailand","Phuket International Airport (HKT)","Koh Jum Island, Krabi","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101sok8ppbzqlxhjw","Thailand","Phuket International Airport (HKT)","Koh Jum Island, Krabi","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101spk8pp9l56vcfw","Thailand","Phuket International Airport (HKT)","Koh Lanta Island","Standard Minibus 9pax","9","193","EUR","base_price_xlsx","pax:9"
"cmm3d3o5101ssk8ppfg63s324","Thailand","Phuket International Airport (HKT)","Koh Samui (Island)","Standard minivan 8 pax","8","290","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101sqk8ppegr5angg","Thailand","Phuket International Airport (HKT)","Koh Samui - Mae Nam Port(Surat Thani )","Business class car","3","573","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101srk8pp4b76gck4","Thailand","Phuket International Airport (HKT)","Koh Samui - Mae Nam Port(Surat Thani )","First class car","3","1147","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101stk8pp6q4t2mfr","Thailand","Phuket International Airport (HKT)","Krabi International Airport (KBV)","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101suk8ppenirqxx6","Thailand","Phuket International Airport (HKT)","Krabi International Airport (KBV)","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101svk8ppp4zc1gt2","Thailand","Phuket International Airport (HKT)","Krabi town","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101swk8ppgo64ksgh","Thailand","Phuket International Airport (HKT)","Krabi town","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101sxk8ppds85g4l9","Thailand","Phuket International Airport (HKT)","Laem Khuat Pier, Krabi","Standard class car","3","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101syk8ppy2wxzaa1","Thailand","Phuket International Airport (HKT)","Laem Khuat Pier, Krabi","Standard minivan 8 pax","8","120","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101szk8ppaixsre2z","Thailand","Phuket International Airport (HKT)","Mai Khao, Maikhao Phuket","Business class car","3","71","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t0k8ppw1xf6at2","Thailand","Phuket International Airport (HKT)","Mai Khao, Maikhao Phuket","Businessvan 6 pax","6","108","EUR","base_price_xlsx","pax:6"
"cmm3d3o5101t1k8ppop3fe1dz","Thailand","Phuket International Airport (HKT)","Mai Khao, Maikhao Phuket","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t3k8ppo8zy9sma","Thailand","Phuket International Airport (HKT)","Mai Khao, Maikhao Phuket","Standard Minibus 9pax","9","35","EUR","base_price_xlsx","pax:9"
"cmm3d3o5101t2k8ppal66k67y","Thailand","Phuket International Airport (HKT)","Mai Khao, Maikhao Phuket","Standard class car","3","24","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t4k8ppybmpndvd","Thailand","Phuket International Airport (HKT)","Mai Khao, Maikhao Phuket","Standard minivan 7 pax","7","40","EUR","base_price_xlsx","pax:7"
"cmm3d3o5101t5k8ppp90fvvoo","Thailand","Phuket International Airport (HKT)","Mueang Phuket District","Business class car","3","106","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t6k8pp4tmght5k","Thailand","Phuket International Airport (HKT)","Mueang Phuket District","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t8k8ppl69jjxky","Thailand","Phuket International Airport (HKT)","Mueang Phuket District","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t7k8pp2zjkbuzm","Thailand","Phuket International Airport (HKT)","Mueang Phuket District","Standard class car","3","32","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101t9k8pp4va6v7u0","Thailand","Phuket International Airport (HKT)","Mueang Phuket District","Standard minivan 8 pax","8","32","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101tbk8ppjzeie5jy","Thailand","Phuket International Airport (HKT)","Mueang, Phang Nga","Standard Minibus 9pax","9","54","EUR","base_price_xlsx","pax:9"
"cmm3d3o5101tak8pp0uy4ii93","Thailand","Phuket International Airport (HKT)","Mueang, Phang Nga","Standard class car","3","46","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tck8pp5czod67b","Thailand","Phuket International Airport (HKT)","Nakhon Si Thammarat city","Standard class car","3","190","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tdk8pp4ic72lkf","Thailand","Phuket International Airport (HKT)","Nakhon Si Thammarat city","Standard minivan 8 pax","8","205","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101tek8ppu8inz2kh","Thailand","Phuket International Airport (HKT)","Noppharat Thara Beach, Krabi","Standard class car","3","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tfk8ppfl01ia6g","Thailand","Phuket International Airport (HKT)","Noppharat Thara Beach, Krabi","Standard minivan 8 pax","8","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101tgk8ppph03avlg","Thailand","Phuket International Airport (HKT)","Pa Khlok, Phuket","Business class car","3","71","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101thk8pp7hap49rw","Thailand","Phuket International Airport (HKT)","Pa Khlok, Phuket","Businessvan 6 pax","6","108","EUR","base_price_xlsx","pax:6"
"cmm3d3o5101tik8ppu24ps2ej","Thailand","Phuket International Airport (HKT)","Pa Khlok, Phuket","First class car","3","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tkk8ppiyyozuvz","Thailand","Phuket International Airport (HKT)","Pa Khlok, Phuket","Standard Minibus 9pax","9","35","EUR","base_price_xlsx","pax:9"
"cmm3d3o5101tjk8ppqb3kcrh9","Thailand","Phuket International Airport (HKT)","Pa Khlok, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101ttk8ppi4whhjyv","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","Business class car","3","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tuk8pprl4kxzm7","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","First class car","3","124","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tvk8ppto2x5rsn","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","Standard class car","3","26","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101txk8ppv15p32ah","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101twk8ppjv7d78xg","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","Standard class car","3","25","EUR","base_price_xlsx","pax:3"
"cmm3d3o5101tyk8ppbl6hmw07","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","Standard minivan 8 pax","8","35","EUR","base_price_xlsx","pax:8"
"cmm3d3o5101tzk8pptzwd6e83","Thailand","Phuket International Airport (HKT)","PaTong, Phuket","Standard minivan 8 pax","8","30","EUR","base_price_xlsx","pax:8"
