"id","country","city","routeFrom","routeTo","vehicleType","fixedPrice","currency","source","notes"
"cmm3d3o3m01fvk8ppnlc524ul","Sweden","Täby","Stockholm Arlanda Airport (ARN)","Täby","Standard class car","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01fwk8ppjrd7qu3z","Sweden","Täby","Stockholm Arlanda Airport (ARN)","Täby","Standard minivan 7 pax","120","EUR","base_price_xlsx","pax:7"
"cmm3d3o3l01d3k8ppto4owy92","Sweden","Umeå","Luleå Airport (LLA)","Umeå","Standard class car","539","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01gdk8ppc2hgsm7t","Sweden","Umeå","Umeå Airport (UME)","Umeå","Standard class car","50","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01gek8ppnrhiw8qu","Sweden","Umeå","Umeå Airport (UME)","Umeå","Standard minivan 7 pax","75","EUR","base_price_xlsx","pax:7"
"cmm3d3o3m01fzk8pp3iq21icn","Sweden","Uppsala city","Stockholm Arlanda Airport (ARN)","Uppsala city","Standard class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01g0k8ppvgxydmsd","Sweden","Uppsala city","Stockholm Arlanda Airport (ARN)","Uppsala city","Standard minivan 7 pax","130","EUR","base_price_xlsx","pax:7"
"cmm3d3o3m01g5k8ppa1nd1w3t","Sweden","Vaxolm locality","Stockholm Arlanda Airport (ARN)","Vaxolm locality","Standard class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01g6k8ppb8sfzo6k","Sweden","Vaxolm locality","Stockholm Arlanda Airport (ARN)","Vaxolm locality","Standard minivan 7 pax","130","EUR","base_price_xlsx","pax:7"
"cmm3d3o3m01gfk8ppvve7jjwk","Sweden","Visby","Visby Airport (VBY)","Visby","Standard class car","50","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01ggk8ppqcn6lihr","Sweden","Visby","Visby Airport (VBY)","Visby","Standard minivan 7 pax","80","EUR","base_price_xlsx","pax:7"
"cmm3d3o3m01g1k8pp3f0gh3xs","Sweden","Värmdö municipality / Varmdo","Stockholm Arlanda Airport (ARN)","Värmdö municipality / Varmdo","Standard class car","156","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01g2k8pp10vcqit9","Sweden","Värmdö municipality / Varmdo","Stockholm Arlanda Airport (ARN)","Värmdö municipality / Varmdo","Standard minivan 7 pax","241","EUR","base_price_xlsx","pax:7"
"cmm3d3o3m01g3k8ppv2d3g8z3","Sweden","Västerås city","Stockholm Arlanda Airport (ARN)","Västerås city","Standard class car","201","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01g4k8pp8qy4lr1j","Sweden","Västerås city","Stockholm Arlanda Airport (ARN)","Västerås city","Standard minivan 7 pax","280","EUR","base_price_xlsx","pax:7"
"cmm3d3o3l01ddk8ppgd9mgzl8","Sweden","Ystad","Malmö Sturup Airport (MMX)","Ystad","Standard class car","80","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01dxk8ppfjoaciz1","Sweden","Älvsjö district (Alvsjo), Stockholm","Stockholm Arlanda Airport (ARN)","Älvsjö district (Alvsjo), Stockholm","Standard class car","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01dyk8pprwebhql4","Sweden","Älvsjö district (Alvsjo), Stockholm","Stockholm Arlanda Airport (ARN)","Älvsjö district (Alvsjo), Stockholm","Standard minivan 7 pax","110","EUR","base_price_xlsx","pax:7"
"cmm3d3o3k01c4k8ppm2blawq7","Sweden","Ängelholm / Angelholm","Ängelholm Airport (AGH)","Ängelholm / Angelholm","Standard class car","55","EUR","base_price_xlsx","pax:3"
"cmm3d3o3k01c5k8ppwu230dq7","Sweden","Ängelholm / Angelholm","Ängelholm Airport (AGH)","Ängelholm / Angelholm","Standard minivan 7 pax","75","EUR","base_price_xlsx","pax:7"
"cmm3d3o3l01dvk8pph3dvquab","Sweden","Åkersberga locality","Stockholm Arlanda Airport (ARN)","Åkersberga locality","Standard class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01dwk8ppovlbe71k","Sweden","Åkersberga locality","Stockholm Arlanda Airport (ARN)","Åkersberga locality","Standard minivan 7 pax","130","EUR","base_price_xlsx","pax:7"
"cmm3d3o3l01dgk8ppl6yhb6wz","Sweden","Åre / Are","Östersund Åre Airport (OSD)","Åre / Are","Standard class car","205","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01dzk8ppvdkg6ae6","Sweden","Årsta district, Stockholm","Stockholm Arlanda Airport (ARN)","Årsta district, Stockholm","Standard class car","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01e0k8pptalt9ivk","Sweden","Årsta district, Stockholm","Stockholm Arlanda Airport (ARN)","Årsta district, Stockholm","Standard minivan 7 pax","102","EUR","base_price_xlsx","pax:7"
"cmm3d3o3l01dek8pp06mfdqtm","Sweden","Örebro / Orebro","Örebro airport (ORB)","Örebro / Orebro","Standard class car","75","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01gck8pp6hnpavxn","Sweden","Örnsköldsvik / Ornskoldsvik","Umeå Airport (UME)","Örnsköldsvik / Ornskoldsvik","Standard class car","255","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01dfk8pp9gtxpind","Sweden","Örnsköldsvik / Ornskoldsvik","Örnsköldsvik Airport (OER)","Örnsköldsvik / Ornskoldsvik","Standard class car","85","EUR","base_price_xlsx","pax:3"
"cmm3d3o3l01dhk8pp27y83g3q","Sweden","Östersund","Östersund Åre Airport (OSD)","Östersund","Standard class car","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01ghk8ppgvc4gmo0","Switzerland","Adelboden","Zurich Airport (ZRH)","Adelboden","Business class car","1105","EUR","base_price_xlsx","pax:3"
"cmm3d3o3m01gik8ppy96od0q4","Switzerland","Adelboden","Zurich Airport (ZRH)","Adelboden","Businessvan 6 pax","1268","EUR","base_price_xlsx","pax:6"
"cmm3d3o3n01glk8pp2z30ite6","Switzerland","Adelboden","Zurich Airport (ZRH)","Adelboden","Standard MPV","930","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01gkk8ppcfqdfsuf","Switzerland","Adelboden","Zurich Airport (ZRH)","Adelboden","Standard Minibus 13pax","1814","EUR","base_price_xlsx","pax:13"
"cmm3d3o3m01gjk8ppemvoci1n","Switzerland","Adelboden","Zurich Airport (ZRH)","Adelboden","Standard class car","891","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01gmk8ppjvi9qdki","Switzerland","Andermatt","Zurich Airport (ZRH)","Andermatt","Business class car","631","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01gnk8ppsxm39rg9","Switzerland","Andermatt","Zurich Airport (ZRH)","Andermatt","Businessvan 6 pax","650","EUR","base_price_xlsx","pax:6"
"cmm3d3o3n01gqk8pp9i9rjqgr","Switzerland","Andermatt","Zurich Airport (ZRH)","Andermatt","Standard MPV","514","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01gpk8pp16vi3924","Switzerland","Andermatt","Zurich Airport (ZRH)","Andermatt","Standard Minibus 13pax","1151","EUR","base_price_xlsx","pax:13"
"cmm3d3o3n01gok8pptotiqhuf","Switzerland","Andermatt","Zurich Airport (ZRH)","Andermatt","Standard class car","455","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01grk8ppqzf02nbd","Switzerland","Arosa","Zurich Airport (ZRH)","Arosa","Business class car","975","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01gsk8ppkbxigkjx","Switzerland","Arosa","Zurich Airport (ZRH)","Arosa","Businessvan 6 pax","1105","EUR","base_price_xlsx","pax:6"
"cmm3d3o3n01gvk8ppzr2irqxv","Switzerland","Arosa","Zurich Airport (ZRH)","Arosa","Standard MPV","715","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01guk8pptx3w2dc1","Switzerland","Arosa","Zurich Airport (ZRH)","Arosa","Standard Minibus 13pax","1560","EUR","base_price_xlsx","pax:13"
"cmm3d3o3n01gtk8ppd6rmoh0o","Switzerland","Arosa","Zurich Airport (ZRH)","Arosa","Standard class car","650","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01gwk8pp6lu1q26u","Switzerland","Ascona","Zurich Airport (ZRH)","Ascona","Business class car","1008","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01gxk8ppj4etjjaa","Switzerland","Ascona","Zurich Airport (ZRH)","Ascona","Businessvan 6 pax","1170","EUR","base_price_xlsx","pax:6"
"cmm3d3o3n01h0k8ppfs9ndwfs","Switzerland","Ascona","Zurich Airport (ZRH)","Ascona","Standard MPV","650","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01gzk8ppwrmoxx68","Switzerland","Ascona","Zurich Airport (ZRH)","Ascona","Standard Minibus 13pax","1755","EUR","base_price_xlsx","pax:13"
"cmm3d3o3n01gyk8pp6qktfso8","Switzerland","Ascona","Zurich Airport (ZRH)","Ascona","Standard class car","631","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01h1k8ppwrmsym6c","Switzerland","Zurich","Zurich Airport (ZRH)","Zurich","Business class car","120","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01h2k8ppa1td4hxo","Taiwan","Donggang Township","Kaohsiung Airport (KHH)","Donggang Township","Businessvan 5 pax","155","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01h3k8ppg4qcd7vx","Taiwan","Donggang Township","Kaohsiung Airport (KHH)","Donggang Township","Standard class car","104","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01h4k8ppi3pfkqsl","Taiwan","Donggang Township","Kaohsiung Airport (KHH)","Donggang Township","Standard minivan 7 pax","143","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hhk8ppu2teuqvv","Taiwan","Keelung City","Taipei Songshan Airport (TSA)","Keelung City","Businessvan 5 pax","98","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hik8pptv4flvfh","Taiwan","Keelung City","Taipei Songshan Airport (TSA)","Keelung City","Standard class car","63","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hjk8ppel1z1sty","Taiwan","Keelung City","Taipei Songshan Airport (TSA)","Keelung City","Standard minivan 7 pax","81","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01htk8ppalajpeyd","Taiwan","Keelung City","Taipei Taiwan Taoyuan Airport (TPE)","Keelung City","Businessvan 5 pax","117","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01huk8ppo71r6a9q","Taiwan","Keelung City","Taipei Taiwan Taoyuan Airport (TPE)","Keelung City","Standard class car","91","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hvk8ppzoxrt3gs","Taiwan","Keelung City","Taipei Taiwan Taoyuan Airport (TPE)","Keelung City","Standard minivan 7 pax","105","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hbk8pp08emyezi","Taiwan","Nantou City","Taichung Airport (RMQ)","Nantou City","Businessvan 5 pax","156","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hck8ppkeprb8bc","Taiwan","Nantou City","Taichung Airport (RMQ)","Nantou City","Standard class car","72","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hdk8ppgb97dxr7","Taiwan","Nantou City","Taichung Airport (RMQ)","Nantou City","Standard minivan 7 pax","137","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hkk8ppvq0v2sfx","Taiwan","New Taipei","Taipei Songshan Airport (TSA)","New Taipei","Businessvan 5 pax","65","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hlk8pptd4hgxdd","Taiwan","New Taipei","Taipei Songshan Airport (TSA)","New Taipei","Standard class car","40","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hmk8ppox9wfdp4","Taiwan","New Taipei","Taipei Songshan Airport (TSA)","New Taipei","Standard minivan 7 pax","59","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hwk8ppcmnuk3kq","Taiwan","New Taipei","Taipei Taiwan Taoyuan Airport (TPE)","New Taipei","Businessvan 5 pax","85","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hxk8ppabxgwqv3","Taiwan","New Taipei","Taipei Taiwan Taoyuan Airport (TPE)","New Taipei","Standard class car","52","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hyk8pp57gawcm7","Taiwan","New Taipei","Taipei Taiwan Taoyuan Airport (TPE)","New Taipei","Standard minivan 7 pax","72","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01h5k8ppb0o15652","Taiwan","Pingdong City","Kaohsiung Airport (KHH)","Pingdong City","Businessvan 5 pax","143","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01h6k8ppztc1p8tw","Taiwan","Pingdong City","Kaohsiung Airport (KHH)","Pingdong City","Standard class car","91","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01h7k8ppzo40vfse","Taiwan","Pingdong City","Kaohsiung Airport (KHH)","Pingdong City","Standard minivan 7 pax","117","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hek8pppk0uege9","Taiwan","Taichung City","Taichung Airport (RMQ)","Taichung City","Businessvan 5 pax","78","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hfk8pp5g6u6u8t","Taiwan","Taichung City","Taichung Airport (RMQ)","Taichung City","Standard class car","52","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hgk8ppea7dqxgb","Taiwan","Taichung City","Taichung Airport (RMQ)","Taichung City","Standard minivan 7 pax","65","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hnk8pph3njkrv8","Taiwan","Taipei","Taipei Songshan Airport (TSA)","Taipei","Businessvan 5 pax","52","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hok8ppzepehqg5","Taiwan","Taipei","Taipei Songshan Airport (TSA)","Taipei","Standard class car","34","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hpk8ppkutvui8f","Taiwan","Taipei","Taipei Songshan Airport (TSA)","Taipei","Standard minivan 7 pax","46","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hzk8pph65njxv6","Taiwan","Taipei","Taipei Taiwan Taoyuan Airport (TPE)","Taipei","Businessvan 5 pax","85","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01i0k8ppycfwd3bb","Taiwan","Taipei","Taipei Taiwan Taoyuan Airport (TPE)","Taipei","Standard class car","52","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01i1k8pp7rb3rhu5","Taiwan","Taipei","Taipei Taiwan Taoyuan Airport (TPE)","Taipei","Standard minivan 7 pax","72","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01hqk8ppwjd7hnpr","Taiwan","Taoyuan City","Taipei Songshan Airport (TSA)","Taoyuan City","Businessvan 5 pax","130","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01hrk8ppd6oj7e93","Taiwan","Taoyuan City","Taipei Songshan Airport (TSA)","Taoyuan City","Standard class car","91","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hsk8ppmzbnqq4d","Taiwan","Taoyuan City","Taipei Songshan Airport (TSA)","Taoyuan City","Standard minivan 7 pax","117","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01i2k8ppxlebc3km","Taiwan","Taoyuan City","Taipei Taiwan Taoyuan Airport (TPE)","Taoyuan City","Businessvan 5 pax","98","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01i3k8ppkalgaycs","Taiwan","Taoyuan City","Taipei Taiwan Taoyuan Airport (TPE)","Taoyuan City","Standard class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01i4k8ppw0o37t08","Taiwan","Taoyuan City","Taipei Taiwan Taoyuan Airport (TPE)","Taoyuan City","Standard minivan 7 pax","85","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01h8k8pp47zf317v","Taiwan","Xinyuan Township","Kaohsiung Airport (KHH)","Xinyuan Township","Businessvan 5 pax","155","EUR","base_price_xlsx","pax:5"
"cmm3d3o3n01h9k8ppl3ln3ahs","Taiwan","Xinyuan Township","Kaohsiung Airport (KHH)","Xinyuan Township","Standard class car","104","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01hak8ppz82fw0qo","Taiwan","Xinyuan Township","Kaohsiung Airport (KHH)","Xinyuan Township","Standard minivan 7 pax","143","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01i5k8ppoosrup10","Tajikistan","Dushanbe","Dushanbe International Airport (DYU)","Dushanbe","Standard class car","40","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01i6k8ppqigorz1z","Tajikistan","Dushanbe","Dushanbe International Airport (DYU)","Dushanbe","Standard minivan 7 pax","66","EUR","base_price_xlsx","pax:7"
"cmm3d3o3n01i7k8ppe31zaiz3","Tanzania","Zanzibar","Abeid Amani Karume International Airport (ZNZ)","Zanzibar","Standard MPV","33","EUR","base_price_xlsx","pax:5"
"cmm3d3o4z01pyk8ppfczu1hfc","Thailand","Aleenta Phuket Phang Nga + NaTai","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","Business class car","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01pzk8pp3qcwgkq2","Thailand","Aleenta Phuket Phang Nga + NaTai","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","First class car","159","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q0k8ppqlv61wny","Thailand","Aleenta Phuket Phang Nga + NaTai","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","Standard class car","35","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q1k8ppu813av9x","Thailand","Aleenta Phuket Phang Nga + NaTai","Phuket International Airport (HKT)","Aleenta Phuket Phang Nga + NaTai","Standard minivan 8 pax","52","EUR","base_price_xlsx","pax:8"
"cmm3d3o5301vwk8ppjztysq2m","Thailand","Anantara Bophut Koh Samui Resort","Samui International Airport (USM)","Anantara Bophut Koh Samui Resort","Standard class car","20","EUR","base_price_xlsx","pax:3"
"cmm3d3o4y01njk8ppdnard3lh","Thailand","Angthong district","Koh Samui - Mae Nam Port (Surat Thani )","Angthong district","Standard class car","35","EUR","base_price_xlsx","pax:3"
"cmm3d3o4y01nkk8ppko8i74iv","Thailand","Angthong district","Koh Samui - Mae Nam Port (Surat Thani )","Angthong district","Standard minivan 7 pax","58","EUR","base_price_xlsx","pax:7"
"cmm3d3o5301vyk8pp2oonzg56","Thailand","Angthong district","Samui International Airport (USM)","Angthong district","Standard Minibus 9pax","58","EUR","base_price_xlsx","pax:9"
"cmm3d3o5301vxk8ppq758vttg","Thailand","Angthong district","Samui International Airport (USM)","Angthong district","Standard class car","19","EUR","base_price_xlsx","pax:3"
"cmm3d3o5301vzk8pptjf4hs20","Thailand","Angthong district","Samui International Airport (USM)","Angthong district","Standard minivan 6 pax","26","EUR","base_price_xlsx","pax:6"
"cmm3d3o4z01q2k8pp3njwdelw","Thailand","Ao Luek District, Krabi","Phuket International Airport (HKT)","Ao Luek District, Krabi","Business class car","199","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q3k8ppnp5uev3u","Thailand","Ao Luek District, Krabi","Phuket International Airport (HKT)","Ao Luek District, Krabi","First class car","398","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q5k8pp4pizcs8y","Thailand","Ao Luek District, Krabi","Phuket International Airport (HKT)","Ao Luek District, Krabi","Standard Minibus 9pax","128","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01q4k8ppr2ey0xpz","Thailand","Ao Luek District, Krabi","Phuket International Airport (HKT)","Ao Luek District, Krabi","Standard class car","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o6g01y1k8ppq8grbvwy","Thailand","Ao Luek District, Krabi","Surat Thani Airport (URT)","Ao Luek District, Krabi","Standard Minibus 9pax","161","EUR","base_price_xlsx","pax:9"
"cmm3d3o6g01y0k8ppgl3b339z","Thailand","Ao Luek District, Krabi","Surat Thani Airport (URT)","Ao Luek District, Krabi","Standard class car","161","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q6k8ppva8umeir","Thailand","Ao Nam Mao, Krabi","Phuket International Airport (HKT)","Ao Nam Mao, Krabi","Standard class car","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q7k8ppx8451uqf","Thailand","Ao Nam Mao, Krabi","Phuket International Airport (HKT)","Ao Nam Mao, Krabi","Standard minivan 8 pax","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01okk8ppqlk6ea6x","Thailand","Ao Nang Beach","Krabi International Airport (KBV)","Ao Nang Beach","Standard minivan 6 pax","35","EUR","base_price_xlsx","pax:6"
"cmm3d3o4z01q8k8pp9uwcsbe2","Thailand","Ao Nang, Krabi","Phuket International Airport (HKT)","Ao Nang, Krabi","Business class car","239","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01q9k8ppu0w0tis4","Thailand","Ao Nang, Krabi","Phuket International Airport (HKT)","Ao Nang, Krabi","First class car","478","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qak8pp0wfv59o8","Thailand","Ao Nang, Krabi","Phuket International Airport (HKT)","Ao Nang, Krabi","Standard class car","88","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qbk8pp2ap4tlcv","Thailand","Ao Nang, Krabi","Phuket International Airport (HKT)","Ao Nang, Krabi","Standard minivan 8 pax","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o6g01y3k8ppt3p1ug22","Thailand","Ao Nang, Krabi","Surat Thani Airport (URT)","Ao Nang, Krabi","Standard Minibus 9pax","161","EUR","base_price_xlsx","pax:9"
"cmm3d3o6g01y2k8ppfkhnsgbh","Thailand","Ao Nang, Krabi","Surat Thani Airport (URT)","Ao Nang, Krabi","Standard class car","161","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qck8ppiulb2ulr","Thailand","Ao Thalane Bay, Krabi","Phuket International Airport (HKT)","Ao Thalane Bay, Krabi","Standard class car","86","EUR","base_price_xlsx","pax:3"
"cmm3d3o4z01qdk8ppemnyt5eu","Thailand","Ao Thalane Bay, Krabi","Phuket International Airport (HKT)","Ao Thalane Bay, Krabi","Standard minivan 8 pax","105","EUR","base_price_xlsx","pax:8"
"cmm3d3o3o01jek8pp91eu7b6q","Thailand","Ayutthaya Provice","Bangkok Suvarnabhumi Airport (BKK)","Ayutthaya Provice","Business class car","195","EUR","base_price_xlsx","pax:3"
"cmm3d3o3o01jfk8ppksdl265u","Thailand","Ayutthaya Provice","Bangkok Suvarnabhumi Airport (BKK)","Ayutthaya Provice","First class car","301","EUR","base_price_xlsx","pax:3"
"cmm3d3o3o01jgk8pp0z1ganf1","Thailand","Ayutthaya Provice","Bangkok Suvarnabhumi Airport (BKK)","Ayutthaya Provice","Standard class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3o3o01jhk8pp1dpd6dxx","Thailand","Ayutthaya Provice","Bangkok Suvarnabhumi Airport (BKK)","Ayutthaya Provice","Standard minivan 8 pax","90","EUR","base_price_xlsx","pax:8"
"cmm3d3o4z01omk8ppxg3wlnr4","Thailand","Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","Krabi International Airport (KBV)","Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","Standard Minibus 9pax","130","EUR","base_price_xlsx","pax:9"
"cmm3d3o4z01olk8ppyqsu0xmk","Thailand","Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","Krabi International Airport (KBV)","Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","Standard class car","105","EUR","base_price_xlsx","pax:3"
"cmm3d3o4y01nlk8ppzieojg2i","Thailand","Bang Por","Koh Samui - Mae Nam Port (Surat Thani )","Bang Por","Standard class car","35","EUR","base_price_xlsx","pax:3"
"cmm3d3o4y01nmk8ppf1pf94i6","Thailand","Bang Por","Koh Samui - Mae Nam Port (Surat Thani )","Bang Por","Standard minivan 7 pax","58","EUR","base_price_xlsx","pax:7"
"cmm3d3o5001qek8ppsn58gl6g","Thailand","Bang Por","Phuket International Airport (HKT)","Bang Por","Business class car","71","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qfk8pp5pufayay","Thailand","Bang Por","Phuket International Airport (HKT)","Bang Por","First class car","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o5301w0k8pp22gbg1hb","Thailand","Bang Por","Samui International Airport (USM)","Bang Por","Standard class car","26","EUR","base_price_xlsx","pax:3"
"cmm3d3o5301w1k8pp0v50uifc","Thailand","Bang Por","Samui International Airport (USM)","Bang Por","Standard minivan 6 pax","33","EUR","base_price_xlsx","pax:6"
"cmm3d3o3o01jik8ppcak3ctvu","Thailand","Bang Saen, Chon Buri","Bangkok Suvarnabhumi Airport (BKK)","Bang Saen, Chon Buri","Standard class car","57","EUR","base_price_xlsx","pax:3"
"cmm3d3o3o01jjk8ppfzr6vokm","Thailand","Bang Saen, Chon Buri","Bangkok Suvarnabhumi Airport (BKK)","Bang Saen, Chon Buri","Standard minivan 8 pax","82","EUR","base_price_xlsx","pax:8"
"cmm3d3o3n01i8k8ppla6ykon8","Thailand","Bangkok","Ban Phe Port","Bangkok","Standard class car","115","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01i9k8ppjmqh1xt7","Thailand","Bangkok","Ban Phe Port","Bangkok","Standard minivan 8 pax","130","EUR","base_price_xlsx","pax:8"
"cmm3d3o3n01iak8ppvhinxcsr","Thailand","Bangkok","Bangkok Don Muang Airport (DMK)","Bangkok","Business class car","150","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01ibk8ppb388n2ps","Thailand","Bangkok","Bangkok Don Muang Airport (DMK)","Bangkok","First class car","270","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01ick8ppguonr8vh","Thailand","Bangkok","Bangkok Don Muang Airport (DMK)","Bangkok","Standard class car","30","EUR","base_price_xlsx","pax:3"
"cmm3d3o3n01idk8ppfzan3usx","Thailand","Bangkok","Bangkok Don Muang Airport (DMK)","Bangkok","Standard minivan 8 pax","46","EUR","base_price_xlsx","pax:8"
"cmm3d3o3o01jck8ppd15muytm","Thailand","Bangkok","Bangkok Hua lumpong Railway Station (Bangkok)","Bangkok","Standard class car","35","EUR","base_price_xlsx","pax:3"
"cmm3d3o3o01jdk8pp5363mv51","Thailand","Bangkok","Bangkok Hua lumpong Railway Station (Bangkok)","Bangkok","Standard minivan 8 pax","46","EUR","base_price_xlsx","pax:8"
"cmm3d3o4w01jkk8ppk6g8lobf","Thailand","Bangkok","Bangkok Suvarnabhumi Airport (BKK)","Bangkok","Business class car","78","EUR","base_price_xlsx","pax:3"
"cmm3d3o4w01jlk8ppykkmuo88","Thailand","Bangkok","Bangkok Suvarnabhumi Airport (BKK)","Bangkok","Businessvan 5 pax","350","EUR","base_price_xlsx","pax:5"
"cmm3d3o4w01jmk8ppy3ec7k55","Thailand","Bangkok","Bangkok Suvarnabhumi Airport (BKK)","Bangkok","First class car","142","EUR","base_price_xlsx","pax:3"
"cmm3d3o4w01jnk8ppp2neqnot","Thailand","Bangkok","Bangkok Suvarnabhumi Airport (BKK)","Bangkok","Standard class car","35","EUR","base_price_xlsx","pax:3"
"cmm3d3o4w01jok8ppspd30bs7","Thailand","Bangkok","Bangkok Suvarnabhumi Airport (BKK)","Bangkok","Standard minivan 8 pax","46","EUR","base_price_xlsx","pax:8"
"cmm3d3o5001qgk8pp84hyubui","Thailand","Bangkok","Phuket International Airport (HKT)","Bangkok","Standard class car","475","EUR","base_price_xlsx","pax:3"
"cmm3d3o5001qhk8ppleh7dmti","Thailand","Bangkok","Phuket International Airport (HKT)","Bangkok","Standard minivan 8 pax","510","EUR","base_price_xlsx","pax:8"
